reference,amount,type,date
5705,6205.0,Tips,2010-01-11
7454,4228.0,Salary,2010-01-12
6552,7770.0,Tips,2010-01-13
6967,5861.0,Other,2010-01-13
3942,3777.0,Tips,2010-01-13
9810,426.0,Other,2010-01-14
8376,-5549.0,Health Insurance,2010-01-15
2722,2393.0,Tips,2010-01-16
1451,2638.0,Salary,2010-01-16
8650,-1602.0,Subscriptions,2010-01-17
7858,-7984.0,Health Insurance,2010-01-17
5437,779.0,Other,2010-01-19
9162,3117.0,Tips,2010-01-20
2691,-2329.0,Investments,2010-01-21
6622,2428.0,Other,2010-01-21
5198,-920.0,Food,2010-01-22
5656,-447.0,Subscriptions,2010-01-23
6752,7040.0,Tips,2010-01-24
180,4318.0,Salary,2010-01-26
2240,-5727.0,Investments,2010-01-27
4672,-6124.0,Subscriptions,2010-01-29
8062,3229.0,Salary,2010-01-29
1060,-4371.0,Investments,2010-01-29
4897,5075.0,Salary,2010-01-30
7628,-2116.0,Food,2010-01-30
7201,-1265.0,Food,2010-02-01
5450,-1400.0,Investments,2010-02-01
7112,-7914.0,Subscriptions,2010-02-03
5367,2981.0,Tips,2010-02-03
7137,-8111.0,Subscriptions,2010-02-03
2215,-6442.0,Leisure,2010-02-04
5160,-364.0,Groceries,2010-02-04
7455,7957.0,Other,2010-02-05
6333,-4920.0,Groceries,2010-02-07
295,381.0,Other,2010-02-08
4915,-9977.0,Health Insurance,2010-02-09
8906,-5073.0,Food,2010-02-09
8002,8772.0,Salary,2010-02-10
9021,9309.0,Other,2010-02-10
8028,-768.0,Groceries,2010-02-11
4056,4376.0,Salary,2010-02-14
9746,1906.0,Salary,2010-02-14
5307,2183.0,Other,2010-02-15
6894,2788.0,Other,2010-02-15
3431,8336.0,Salary,2010-02-15
2735,-2717.0,Subscriptions,2010-02-15
4768,-8645.0,Leisure,2010-02-15
4250,7267.0,Other,2010-02-16
6371,3019.0,Salary,2010-02-17
655,-4234.0,Investments,2010-02-17
7868,8144.0,Salary,2010-02-18
7393,5052.0,Tips,2010-02-19
5040,-9127.0,Food,2010-02-19
7399,7406.0,Other,2010-02-19
1732,3462.0,Other,2010-02-20
4153,-9515.0,Health Insurance,2010-02-21
3103,-4758.0,Subscriptions,2010-02-23
3451,-6928.0,Groceries,2010-02-23
8122,6234.0,Salary,2010-02-23
6757,1745.0,Tips,2010-02-26
446,5249.0,Salary,2010-02-27
8160,-8360.0,Health Insurance,2010-03-01
6163,543.0,Other,2010-03-01
6437,-1822.0,Groceries,2010-03-02
6292,-5297.0,Subscriptions,2010-03-02
7236,-765.0,Leisure,2010-03-03
9153,4034.0,Salary,2010-03-04
8918,-785.0,Subscriptions,2010-03-05
1666,-8355.0,Food,2010-03-05
7816,-4079.0,Leisure,2010-03-05
6664,-3222.0,Leisure,2010-03-05
1633,-4781.0,Groceries,2010-03-05
174,8519.0,Salary,2010-03-08
3369,-1303.0,Subscriptions,2010-03-08
7010,-5304.0,Subscriptions,2010-03-08
9518,491.0,Tips,2010-03-10
1779,7483.0,Other,2010-03-10
5290,9394.0,Tips,2010-03-10
9512,6568.0,Other,2010-03-11
2583,633.0,Other,2010-03-12
8418,-3221.0,Leisure,2010-03-13
206,-8453.0,Investments,2010-03-13
7082,4481.0,Tips,2010-03-14
2759,7715.0,Tips,2010-03-14
1196,9674.0,Tips,2010-03-14
6281,3362.0,Other,2010-03-18
9228,4563.0,Other,2010-03-18
7925,6813.0,Other,2010-03-20
8504,3462.0,Tips,2010-03-21
7131,-8686.0,Groceries,2010-03-22
6185,7401.0,Salary,2010-03-23
7881,-2666.0,Groceries,2010-03-23
3749,-7996.0,Groceries,2010-03-23
536,213.0,Salary,2010-03-24
4747,-8360.0,Food,2010-03-24
1835,9036.0,Tips,2010-03-25
9828,6188.0,Other,2010-03-26
5047,6550.0,Other,2010-03-27
2108,-3843.0,Health Insurance,2010-03-27
1991,-6312.0,Subscriptions,2010-03-27
1572,4246.0,Salary,2010-03-27
6454,-7456.0,Health Insurance,2010-03-28
6591,2478.0,Tips,2010-03-28
4877,-8470.0,Groceries,2010-03-29
4484,-5615.0,Subscriptions,2010-03-29
1804,5385.0,Other,2010-03-31
6384,3069.0,Other,2010-04-01
1515,5439.0,Other,2010-04-03
6503,-9144.0,Health Insurance,2010-04-03
7779,-9937.0,Subscriptions,2010-04-03
7832,-3328.0,Food,2010-04-03
9628,6545.0,Salary,2010-04-04
6846,1327.0,Other,2010-04-05
6225,-6518.0,Health Insurance,2010-04-05
9052,-9879.0,Groceries,2010-04-06
8536,-4279.0,Health Insurance,2010-04-07
6792,-9973.0,Groceries,2010-04-07
7114,-8743.0,Food,2010-04-07
6120,5243.0,Tips,2010-04-08
8602,-4046.0,Investments,2010-04-09
7103,2552.0,Salary,2010-04-09
6704,-690.0,Investments,2010-04-09
7821,5792.0,Salary,2010-04-10
6933,4377.0,Tips,2010-04-10
4956,-16.0,Investments,2010-04-11
9445,4715.0,Other,2010-04-11
1676,4948.0,Tips,2010-04-12
2702,4026.0,Salary,2010-04-14
7963,3940.0,Tips,2010-04-14
6888,1986.0,Tips,2010-04-15
2050,-9850.0,Subscriptions,2010-04-15
4662,4036.0,Salary,2010-04-18
6889,-6808.0,Subscriptions,2010-04-19
1663,-2650.0,Groceries,2010-04-19
92,-5469.0,Leisure,2010-04-20
1773,-9143.0,Investments,2010-04-21
8510,-1758.0,Investments,2010-04-23
6572,-3977.0,Health Insurance,2010-04-23
8021,5462.0,Other,2010-04-24
9551,-8220.0,Groceries,2010-04-24
5361,7777.0,Salary,2010-04-24
6877,-5864.0,Subscriptions,2010-04-24
5651,-674.0,Subscriptions,2010-04-25
2793,-3586.0,Leisure,2010-04-25
3704,-442.0,Leisure,2010-04-26
1380,-2045.0,Leisure,2010-04-26
6987,-9468.0,Subscriptions,2010-04-26
3268,3565.0,Other,2010-04-27
8149,1418.0,Tips,2010-04-27
2110,9262.0,Salary,2010-04-29
6125,-1200.0,Investments,2010-04-30
65,508.0,Tips,2010-04-30
4523,4097.0,Salary,2010-04-30
1619,-6735.0,Leisure,2010-05-02
4520,-9909.0,Groceries,2010-05-03
2898,-8715.0,Health Insurance,2010-05-03
7836,8784.0,Other,2010-05-04
8944,5423.0,Tips,2010-05-04
8518,-2737.0,Leisure,2010-05-04
1980,-8949.0,Investments,2010-05-05
463,-9976.0,Groceries,2010-05-06
8707,7397.0,Tips,2010-05-07
5041,1172.0,Tips,2010-05-07
598,633.0,Salary,2010-05-08
4564,2838.0,Salary,2010-05-09
7081,2261.0,Tips,2010-05-13
2829,3583.0,Tips,2010-05-13
3758,-7333.0,Leisure,2010-05-13
4226,-1521.0,Investments,2010-05-14
4154,-303.0,Investments,2010-05-15
4622,1404.0,Tips,2010-05-15
6342,-8325.0,Subscriptions,2010-05-15
2379,-1791.0,Groceries,2010-05-16
6395,-5483.0,Food,2010-05-17
7762,-3250.0,Groceries,2010-05-18
4767,-1033.0,Groceries,2010-05-19
1096,6612.0,Tips,2010-05-19
6183,1966.0,Salary,2010-05-20
9662,550.0,Tips,2010-05-22
8237,8413.0,Other,2010-05-22
855,2223.0,Tips,2010-05-22
4870,2407.0,Tips,2010-05-22
4494,5644.0,Other,2010-05-25
8229,-6662.0,Subscriptions,2010-05-25
9042,-3052.0,Leisure,2010-05-25
5189,-230.0,Leisure,2010-05-26
6514,2515.0,Salary,2010-05-27
3359,137.0,Other,2010-05-29
8793,-8421.0,Investments,2010-05-30
7955,1426.0,Salary,2010-05-30
9552,7874.0,Tips,2010-05-31
8533,322.0,Other,2010-06-03
8135,-3360.0,Food,2010-06-03
4669,9881.0,Salary,2010-06-04
5122,4590.0,Other,2010-06-04
3316,3160.0,Salary,2010-06-06
5862,4642.0,Salary,2010-06-06
4813,-6654.0,Subscriptions,2010-06-07
2481,-2614.0,Food,2010-06-07
5071,247.0,Other,2010-06-08
513,-2407.0,Leisure,2010-06-08
6932,-4852.0,Groceries,2010-06-12
1542,-9024.0,Leisure,2010-06-12
4944,9403.0,Salary,2010-06-13
4369,5588.0,Other,2010-06-13
4830,251.0,Other,2010-06-13
5736,-9688.0,Investments,2010-06-16
1998,2958.0,Tips,2010-06-16
3867,4170.0,Salary,2010-06-16
2762,-7475.0,Health Insurance,2010-06-18
1901,6142.0,Salary,2010-06-18
4305,2188.0,Tips,2010-06-18
5669,3667.0,Salary,2010-06-18
2791,-6431.0,Subscriptions,2010-06-19
1132,-1471.0,Investments,2010-06-20
1392,-7380.0,Subscriptions,2010-06-20
7720,4395.0,Salary,2010-06-21
8270,-6963.0,Investments,2010-06-21
6801,-511.0,Subscriptions,2010-06-21
9033,-1664.0,Health Insurance,2010-06-23
3573,-969.0,Subscriptions,2010-06-24
2699,630.0,Salary,2010-06-26
6717,-987.0,Leisure,2010-06-28
6396,6136.0,Salary,2010-06-29
7934,-1083.0,Groceries,2010-06-30
573,-7307.0,Leisure,2010-06-30
6505,-6826.0,Leisure,2010-07-01
4182,7002.0,Other,2010-07-01
7552,2444.0,Other,2010-07-02
5974,3256.0,Salary,2010-07-03
9618,4277.0,Tips,2010-07-03
4122,1135.0,Salary,2010-07-04
5864,1384.0,Tips,2010-07-04
7183,7503.0,Other,2010-07-04
2421,2886.0,Other,2010-07-06
5630,-9975.0,Groceries,2010-07-06
9692,677.0,Salary,2010-07-06
3805,2648.0,Tips,2010-07-06
5624,-1320.0,Investments,2010-07-07
8260,-226.0,Health Insurance,2010-07-08
7768,-2721.0,Food,2010-07-08
7644,5070.0,Salary,2010-07-09
5090,-401.0,Leisure,2010-07-09
2962,-7568.0,Leisure,2010-07-09
1398,8270.0,Tips,2010-07-09
3029,-1395.0,Groceries,2010-07-10
4195,-5732.0,Leisure,2010-07-10
108,-448.0,Food,2010-07-12
9005,-908.0,Groceries,2010-07-13
9890,8251.0,Other,2010-07-14
6585,-2495.0,Food,2010-07-16
5456,-5039.0,Investments,2010-07-17
2909,5530.0,Tips,2010-07-18
7497,-9599.0,Subscriptions,2010-07-18
9196,-6374.0,Investments,2010-07-20
4097,3266.0,Other,2010-07-21
1147,3560.0,Tips,2010-07-21
1881,5176.0,Salary,2010-07-23
219,-3084.0,Subscriptions,2010-07-23
7303,-8434.0,Food,2010-07-23
5562,8713.0,Other,2010-07-24
8115,-8724.0,Leisure,2010-07-26
6247,311.0,Other,2010-07-27
4207,3157.0,Salary,2010-07-27
764,-844.0,Investments,2010-07-28
6796,-8527.0,Leisure,2010-07-31
8790,-6585.0,Leisure,2010-08-03
5473,-6853.0,Food,2010-08-03
1785,8416.0,Other,2010-08-03
6918,-4789.0,Leisure,2010-08-03
2649,2964.0,Other,2010-08-03
4208,2670.0,Tips,2010-08-04
7563,-8320.0,Groceries,2010-08-04
3582,9998.0,Tips,2010-08-06
4074,-6933.0,Leisure,2010-08-07
5602,8943.0,Tips,2010-08-07
1599,1408.0,Other,2010-08-09
2239,-9409.0,Subscriptions,2010-08-12
5352,9462.0,Other,2010-08-13
811,-8029.0,Leisure,2010-08-13
3352,-924.0,Investments,2010-08-13
2456,-1624.0,Groceries,2010-08-13
8562,7951.0,Salary,2010-08-14
1462,-2409.0,Food,2010-08-14
7315,-2963.0,Investments,2010-08-14
6311,5405.0,Tips,2010-08-15
2705,-9051.0,Subscriptions,2010-08-17
9537,-8229.0,Groceries,2010-08-17
5846,4989.0,Tips,2010-08-18
3052,-9782.0,Groceries,2010-08-19
1114,6323.0,Salary,2010-08-20
8420,1857.0,Other,2010-08-20
3494,9536.0,Other,2010-08-20
1792,-3116.0,Groceries,2010-08-21
2188,-6301.0,Subscriptions,2010-08-21
9844,-4654.0,Subscriptions,2010-08-21
7505,-4078.0,Leisure,2010-08-22
5334,-398.0,Leisure,2010-08-22
7106,-3924.0,Groceries,2010-08-23
5192,-7984.0,Food,2010-08-23
4575,7417.0,Other,2010-08-24
1815,-2825.0,Investments,2010-08-26
6493,2922.0,Other,2010-08-27
4156,-1861.0,Food,2010-08-27
7169,-7027.0,Investments,2010-08-27
9169,-2711.0,Investments,2010-08-28
1592,-4257.0,Leisure,2010-08-28
6386,-730.0,Groceries,2010-08-28
6304,-3282.0,Investments,2010-08-28
1855,6759.0,Salary,2010-08-31
9311,3021.0,Other,2010-09-01
7967,-9905.0,Food,2010-09-02
5830,-8121.0,Groceries,2010-09-02
7364,9582.0,Salary,2010-09-02
4482,4892.0,Other,2010-09-03
6946,9368.0,Tips,2010-09-03
9236,8899.0,Tips,2010-09-06
9456,2778.0,Other,2010-09-06
4571,8195.0,Salary,2010-09-07
6793,-1985.0,Leisure,2010-09-07
9039,6445.0,Tips,2010-09-08
2111,-9878.0,Investments,2010-09-08
4852,4617.0,Salary,2010-09-10
4638,-2568.0,Leisure,2010-09-11
3229,-9578.0,Food,2010-09-11
3360,-6942.0,Groceries,2010-09-11
468,2315.0,Other,2010-09-14
6276,8562.0,Other,2010-09-14
1728,8621.0,Other,2010-09-15
2397,2917.0,Tips,2010-09-15
11,2699.0,Other,2010-09-15
4928,-5050.0,Groceries,2010-09-15
5372,-3260.0,Subscriptions,2010-09-16
7650,-7654.0,Leisure,2010-09-16
9431,8481.0,Salary,2010-09-18
7991,-8608.0,Health Insurance,2010-09-18
8300,-5431.0,Food,2010-09-20
1554,6561.0,Salary,2010-09-20
5701,-1559.0,Health Insurance,2010-09-21
5044,-8490.0,Subscriptions,2010-09-22
8267,9467.0,Tips,2010-09-22
6074,7339.0,Tips,2010-09-23
4425,-4019.0,Investments,2010-09-24
424,5797.0,Salary,2010-09-26
7801,2143.0,Tips,2010-09-26
210,4203.0,Tips,2010-09-27
7737,-3552.0,Subscriptions,2010-10-01
3447,-2023.0,Investments,2010-10-02
8818,-8403.0,Investments,2010-10-04
1981,9077.0,Salary,2010-10-04
3232,-7577.0,Food,2010-10-05
8517,-392.0,Leisure,2010-10-07
9266,-5991.0,Food,2010-10-08
5898,-8804.0,Subscriptions,2010-10-09
8909,2176.0,Salary,2010-10-09
2817,4482.0,Salary,2010-10-10
3798,-7228.0,Investments,2010-10-10
3176,6777.0,Other,2010-10-10
8284,5856.0,Other,2010-10-12
1793,-4521.0,Food,2010-10-14
452,4145.0,Tips,2010-10-15
3202,4925.0,Other,2010-10-15
8315,2663.0,Salary,2010-10-17
8867,6016.0,Other,2010-10-17
1193,-9256.0,Groceries,2010-10-18
7208,-8410.0,Subscriptions,2010-10-18
957,-6539.0,Groceries,2010-10-18
7702,-9036.0,Subscriptions,2010-10-19
1780,-849.0,Food,2010-10-19
6968,5640.0,Tips,2010-10-20
1108,-8917.0,Food,2010-10-20
5355,8789.0,Salary,2010-10-21
9989,8105.0,Salary,2010-10-21
6641,-1232.0,Subscriptions,2010-10-24
8635,8953.0,Salary,2010-10-25
9715,6245.0,Other,2010-10-25
9785,510.0,Salary,2010-10-25
5348,-7533.0,Groceries,2010-10-25
1922,-7245.0,Leisure,2010-10-26
6033,-4080.0,Subscriptions,2010-10-27
4438,5188.0,Other,2010-10-28
9314,8626.0,Salary,2010-10-28
7957,-7248.0,Leisure,2010-10-30
4003,-1494.0,Subscriptions,2010-10-31
5363,-9589.0,Groceries,2010-10-31
4594,7504.0,Tips,2010-11-01
1061,3554.0,Salary,2010-11-02
973,-627.0,Subscriptions,2010-11-02
5056,-6844.0,Health Insurance,2010-11-02
151,-782.0,Food,2010-11-04
1430,-1328.0,Food,2010-11-05
5931,-9554.0,Leisure,2010-11-06
1095,-7550.0,Food,2010-11-06
589,6047.0,Tips,2010-11-07
4441,4927.0,Other,2010-11-08
7527,-2946.0,Leisure,2010-11-08
7447,-9448.0,Health Insurance,2010-11-09
8940,-494.0,Groceries,2010-11-09
8176,7676.0,Other,2010-11-09
553,-9605.0,Groceries,2010-11-09
5844,203.0,Other,2010-11-11
880,2528.0,Tips,2010-11-11
3518,1694.0,Salary,2010-11-13
646,-7785.0,Subscriptions,2010-11-13
2594,-1580.0,Groceries,2010-11-13
4110,-323.0,Health Insurance,2010-11-15
3322,-6029.0,Food,2010-11-15
7810,-5679.0,Subscriptions,2010-11-16
9258,-8560.0,Investments,2010-11-17
4525,8768.0,Other,2010-11-17
2452,-2175.0,Subscriptions,2010-11-18
4059,6424.0,Tips,2010-11-20
2406,-8714.0,Investments,2010-11-21
9848,1715.0,Salary,2010-11-21
4237,-775.0,Health Insurance,2010-11-22
2850,6895.0,Tips,2010-11-22
4149,-4206.0,Investments,2010-11-23
5740,-144.0,Subscriptions,2010-11-25
7774,90.0,Salary,2010-11-27
4087,-528.0,Food,2010-11-27
4976,7008.0,Other,2010-11-29
333,5147.0,Salary,2010-11-30
7389,-9109.0,Groceries,2010-12-01
376,9021.0,Tips,2010-12-03
3782,-7257.0,Health Insurance,2010-12-04
5070,1393.0,Tips,2010-12-05
7268,4576.0,Other,2010-12-06
3861,-940.0,Subscriptions,2010-12-06
2122,-9649.0,Food,2010-12-06
8282,2620.0,Tips,2010-12-07
2018,-3272.0,Subscriptions,2010-12-08
2683,5314.0,Salary,2010-12-09
1005,-7140.0,Groceries,2010-12-09
8634,-3948.0,Groceries,2010-12-10
6771,1604.0,Tips,2010-12-11
7626,-9303.0,Leisure,2010-12-11
1425,-606.0,Health Insurance,2010-12-12
7515,-983.0,Groceries,2010-12-12
6187,-5803.0,Food,2010-12-13
6165,-3598.0,Investments,2010-12-13
9975,9565.0,Other,2010-12-15
5296,-4950.0,Groceries,2010-12-15
6486,-3688.0,Subscriptions,2010-12-16
358,-7479.0,Leisure,2010-12-16
3878,-919.0,Groceries,2010-12-17
4133,-7320.0,Investments,2010-12-17
469,4498.0,Other,2010-12-19
987,876.0,Other,2010-12-20
8289,1984.0,Other,2010-12-22
1208,7273.0,Salary,2010-12-23
4431,7030.0,Salary,2010-12-24
847,6046.0,Other,2010-12-24
3630,-9315.0,Food,2010-12-25
3074,6049.0,Tips,2010-12-25
9275,-7739.0,Food,2010-12-26
1675,2368.0,Other,2010-12-27
9148,2939.0,Salary,2010-12-28
5907,-4481.0,Leisure,2010-12-28
5814,-2092.0,Food,2010-12-29
9377,-6066.0,Investments,2010-12-29
3515,-906.0,Leisure,2010-12-31
3735,664.0,Salary,2011-01-01
4248,-3284.0,Groceries,2011-01-01
4146,-5079.0,Subscriptions,2011-01-01
4926,1553.0,Salary,2011-01-05
6601,4132.0,Other,2011-01-05
3159,-683.0,Food,2011-01-08
5737,-6919.0,Food,2011-01-09
8369,-9482.0,Groceries,2011-01-09
9166,8029.0,Salary,2011-01-10
9599,-5983.0,Health Insurance,2011-01-12
7261,-4324.0,Investments,2011-01-13
3949,-9980.0,Investments,2011-01-13
3214,877.0,Tips,2011-01-15
198,-856.0,Subscriptions,2011-01-15
5692,947.0,Other,2011-01-15
4629,-1973.0,Subscriptions,2011-01-15
3118,-2004.0,Investments,2011-01-15
257,7900.0,Salary,2011-01-17
4824,2158.0,Salary,2011-01-17
5358,3950.0,Other,2011-01-18
5782,4856.0,Tips,2011-01-19
1534,2612.0,Tips,2011-01-19
5854,7523.0,Other,2011-01-20
1519,-4262.0,Investments,2011-01-21
6564,6842.0,Salary,2011-01-22
378,5872.0,Salary,2011-01-22
996,-9677.0,Food,2011-01-22
720,-9492.0,Groceries,2011-01-22
9342,4778.0,Tips,2011-01-24
1255,8035.0,Tips,2011-01-26
4745,3119.0,Salary,2011-01-26
6970,-1192.0,Health Insurance,2011-01-28
17,-4939.0,Investments,2011-01-28
8276,-5852.0,Leisure,2011-01-29
2872,3467.0,Tips,2011-01-29
7854,-2350.0,Leisure,2011-01-29
7164,-1220.0,Food,2011-01-29
5272,-8909.0,Leisure,2011-01-31
2064,1963.0,Tips,2011-02-02
9581,345.0,Other,2011-02-04
8275,4711.0,Salary,2011-02-04
5680,-4473.0,Leisure,2011-02-07
1939,6220.0,Tips,2011-02-07
1289,-4675.0,Health Insurance,2011-02-08
8106,8090.0,Salary,2011-02-08
9296,-3942.0,Food,2011-02-09
1475,-8920.0,Subscriptions,2011-02-13
4802,-6118.0,Leisure,2011-02-14
6656,-1847.0,Health Insurance,2011-02-15
9651,-2334.0,Leisure,2011-02-15
9680,-8728.0,Groceries,2011-02-16
8502,1562.0,Salary,2011-02-16
4892,8008.0,Other,2011-02-18
2088,8578.0,Salary,2011-02-18
8164,1785.0,Other,2011-02-20
4444,3612.0,Tips,2011-02-20
1084,-3756.0,Health Insurance,2011-02-23
2075,1387.0,Tips,2011-02-23
8814,-2413.0,Food,2011-02-24
8738,3220.0,Tips,2011-02-25
9852,5902.0,Tips,2011-02-25
1215,-8354.0,Groceries,2011-02-27
3492,-5548.0,Leisure,2011-02-28
8277,8386.0,Salary,2011-03-03
755,-4045.0,Health Insurance,2011-03-03
6494,4335.0,Salary,2011-03-03
734,-9606.0,Leisure,2011-03-05
7531,-9947.0,Subscriptions,2011-03-07
7680,9910.0,Salary,2011-03-10
4384,-6312.0,Health Insurance,2011-03-10
5059,3602.0,Other,2011-03-10
3821,-5431.0,Subscriptions,2011-03-12
5718,-1584.0,Groceries,2011-03-13
1899,-7709.0,Leisure,2011-03-14
3390,1388.0,Tips,2011-03-15
2288,-4038.0,Investments,2011-03-16
3325,6463.0,Salary,2011-03-16
5941,4140.0,Other,2011-03-16
350,8054.0,Salary,2011-03-17
7661,6539.0,Other,2011-03-18
2004,-4457.0,Investments,2011-03-18
7500,-1473.0,Leisure,2011-03-19
8684,7265.0,Tips,2011-03-20
4867,8015.0,Salary,2011-03-21
4821,8603.0,Salary,2011-03-21
6732,-3292.0,Health Insurance,2011-03-22
48,-3016.0,Leisure,2011-03-22
2055,-3252.0,Investments,2011-03-23
8066,2717.0,Tips,2011-03-23
3908,-598.0,Investments,2011-03-23
8580,-3719.0,Leisure,2011-03-24
873,-7061.0,Leisure,2011-03-25
9437,-557.0,Health Insurance,2011-03-26
1672,-6266.0,Health Insurance,2011-03-26
9461,9952.0,Tips,2011-03-27
3356,5707.0,Salary,2011-03-29
6935,-2564.0,Groceries,2011-03-30
6320,1718.0,Other,2011-03-31
8569,4310.0,Salary,2011-03-31
2942,8739.0,Salary,2011-03-31
3432,-1737.0,Food,2011-03-31
8355,-9071.0,Food,2011-04-01
8125,-4688.0,Investments,2011-04-01
633,-536.0,Food,2011-04-02
3598,6001.0,Salary,2011-04-02
2430,-8209.0,Groceries,2011-04-03
1389,-2277.0,Subscriptions,2011-04-03
2612,8884.0,Other,2011-04-04
6600,6725.0,Tips,2011-04-05
1903,-219.0,Food,2011-04-05
6109,-7097.0,Leisure,2011-04-06
1254,-1225.0,Food,2011-04-06
1627,3010.0,Salary,2011-04-07
7899,-4558.0,Investments,2011-04-10
1153,874.0,Other,2011-04-10
5249,4579.0,Other,2011-04-11
4931,-298.0,Leisure,2011-04-12
4991,7977.0,Tips,2011-04-14
9080,-8318.0,Leisure,2011-04-16
8363,-5727.0,Groceries,2011-04-17
7659,3568.0,Tips,2011-04-17
5151,4943.0,Tips,2011-04-18
7949,-9080.0,Subscriptions,2011-04-19
5665,2252.0,Other,2011-04-19
307,-2126.0,Food,2011-04-20
8747,-9515.0,Food,2011-04-21
8739,2808.0,Salary,2011-04-22
2854,-7987.0,Leisure,2011-04-22
8977,-1231.0,Health Insurance,2011-04-24
1444,-8452.0,Groceries,2011-04-26
5901,8660.0,Other,2011-04-26
932,-430.0,Groceries,2011-04-29
7072,578.0,Salary,2011-04-29
8668,-6395.0,Leisure,2011-04-29
9478,-4827.0,Health Insurance,2011-05-01
1579,8961.0,Other,2011-05-05
59,-8968.0,Leisure,2011-05-05
2259,5536.0,Other,2011-05-06
6759,3648.0,Other,2011-05-06
6517,-800.0,Leisure,2011-05-07
3570,9637.0,Salary,2011-05-07
9575,2490.0,Salary,2011-05-08
2501,8469.0,Salary,2011-05-10
5163,-3973.0,Leisure,2011-05-10
5177,648.0,Salary,2011-05-10
2644,-2521.0,Leisure,2011-05-11
1309,-8025.0,Subscriptions,2011-05-12
7843,-9141.0,Leisure,2011-05-12
3726,-1372.0,Leisure,2011-05-13
4424,-1387.0,Groceries,2011-05-14
2887,-3109.0,Subscriptions,2011-05-15
7059,-8783.0,Groceries,2011-05-15
382,9360.0,Other,2011-05-15
3053,2841.0,Tips,2011-05-17
251,3574.0,Salary,2011-05-18
5374,-956.0,Groceries,2011-05-19
934,-5205.0,Food,2011-05-21
9825,-4570.0,Leisure,2011-05-21
5905,3153.0,Salary,2011-05-21
6397,-6099.0,Investments,2011-05-22
2273,-1861.0,Food,2011-05-22
1356,4154.0,Tips,2011-05-22
9559,2817.0,Salary,2011-05-23
496,-9530.0,Leisure,2011-05-23
7812,-7958.0,Food,2011-05-23
3974,6480.0,Salary,2011-05-24
6712,5291.0,Tips,2011-05-24
3090,7008.0,Tips,2011-05-25
3783,2068.0,Salary,2011-05-25
1771,8536.0,Other,2011-05-25
4935,-905.0,Health Insurance,2011-05-26
9436,-6148.0,Investments,2011-05-26
8572,-7060.0,Food,2011-05-29
3470,627.0,Salary,2011-05-30
7306,-8542.0,Investments,2011-06-01
3350,-5557.0,Health Insurance,2011-06-01
16,9387.0,Other,2011-06-02
5069,807.0,Tips,2011-06-05
6954,3179.0,Salary,2011-06-05
4557,519.0,Tips,2011-06-05
8787,2567.0,Tips,2011-06-06
4774,-4807.0,Leisure,2011-06-06
5433,929.0,Tips,2011-06-07
5577,-9524.0,Food,2011-06-08
4847,-6333.0,Investments,2011-06-08
3130,-5292.0,Health Insurance,2011-06-09
8386,-6359.0,Groceries,2011-06-09
5102,-7087.0,Subscriptions,2011-06-11
1794,1259.0,Other,2011-06-11
6914,-1978.0,Investments,2011-06-13
8899,-3247.0,Investments,2011-06-15
935,-6343.0,Groceries,2011-06-15
8473,3681.0,Tips,2011-06-15
4966,-9928.0,Food,2011-06-16
2295,-7777.0,Leisure,2011-06-20
1954,6054.0,Other,2011-06-21
6606,3838.0,Tips,2011-06-22
7008,-6519.0,Groceries,2011-06-22
2980,-9767.0,Subscriptions,2011-06-22
7086,1789.0,Tips,2011-06-23
9831,7419.0,Salary,2011-06-23
7027,-5409.0,Subscriptions,2011-06-23
5683,8740.0,Other,2011-06-23
7766,-8092.0,Health Insurance,2011-06-24
2902,895.0,Other,2011-06-25
72,-2169.0,Food,2011-06-25
8454,-916.0,Subscriptions,2011-06-27
5606,454.0,Other,2011-06-27
8474,7071.0,Salary,2011-06-27
3845,-3887.0,Investments,2011-06-27
596,-5544.0,Investments,2011-06-29
689,6486.0,Other,2011-06-30
5983,-2864.0,Subscriptions,2011-07-01
3589,-8096.0,Investments,2011-07-01
361,3490.0,Other,2011-07-01
9516,5832.0,Tips,2011-07-02
7721,-4629.0,Groceries,2011-07-02
2743,-1615.0,Investments,2011-07-03
7553,-2780.0,Leisure,2011-07-04
2901,7670.0,Salary,2011-07-05
8104,4298.0,Salary,2011-07-07
6422,-3877.0,Health Insurance,2011-07-08
2886,-3028.0,Groceries,2011-07-10
4514,8900.0,Other,2011-07-10
9535,5243.0,Salary,2011-07-10
6034,6739.0,Salary,2011-07-11
2540,-4510.0,Leisure,2011-07-12
7148,499.0,Tips,2011-07-14
3485,-622.0,Subscriptions,2011-07-14
817,-7935.0,Groceries,2011-07-15
9392,9790.0,Salary,2011-07-16
5110,-7812.0,Groceries,2011-07-16
8344,6333.0,Tips,2011-07-17
4772,-3763.0,Subscriptions,2011-07-17
1683,8278.0,Salary,2011-07-17
3171,5472.0,Other,2011-07-17
1584,9633.0,Other,2011-07-18
70,5262.0,Tips,2011-07-18
250,-6806.0,Subscriptions,2011-07-18
9636,6036.0,Tips,2011-07-19
8174,2810.0,Other,2011-07-19
4549,-5281.0,Groceries,2011-07-21
6013,2816.0,Other,2011-07-23
979,8139.0,Salary,2011-07-23
9299,-1279.0,Leisure,2011-07-24
5787,9609.0,Salary,2011-07-24
4721,-4681.0,Food,2011-07-27
4128,1805.0,Other,2011-07-27
